userId,tagId,rating
69714,51,1.0
69714,60,5.0
69714,95,22.0
69714,110,2.0
69714,118,1.0
69714,135,1.0
69714,455,7.0
69714,505,2.0
69714,681,15.0
69714,684,12.0
69714,770,7.0
69714,838,5.0
69714,1070,23.0
69714,1820,1.0
69714,1991,1.0
69714,2368,3.0
69714,2460,25.0
69714,2489,1.0
69714,2849,22.0
69717,84,1.0
69717,560,4.0
69717,667,4.0
69717,1044,1.0
69717,2460,5.0
69719,2,3.0
69719,9,1.0
69719,164,1.0
69719,219,1.0
69719,2358,3.0
69719,2460,3.0
69727,4,9.0
69727,5,1.0
69727,6,2.0
69727,19,1.0
69727,55,1.0
69727,62,1.0
69727,73,5.0
69727,110,1.0
69727,117,23.0
69727,118,15.0
69727,120,12.0
69727,132,15.0
69727,145,1.0
69727,146,1.0
69727,177,1.0
69727,185,1.0
69727,196,1.0
69727,204,1.0
69727,215,1.0
69727,223,6.0
69727,228,5.0
69727,253,5.0
69727,262,2.0
69727,305,1.0
69727,323,5.0
69727,383,2.0
69727,404,6.0
69727,418,2.0
69727,457,1.0
69727,475,6.0
69727,590,1.0
69727,679,11.0
69727,681,1.0
69727,709,1.0
69727,735,23.0
69727,760,23.0
69727,908,5.0
69727,1018,5.0
69727,1135,1.0
69727,1188,2.0
69727,1264,2.0
69727,1283,2.0
69727,1327,2.0
69727,1343,3.0
69727,1415,1.0
69727,1820,6.0
69727,1839,5.0
69727,1840,11.0
69727,1849,3.0
69727,2401,1.0
69727,2460,49.0
69727,2642,1.0
69782,17,1.0
69782,135,5.0
69782,230,1.0
69782,323,1.0
69782,333,1.0
69782,1170,1.0
69782,2460,1.0
69808,68,7.0
69808,111,7.0
69808,249,1.0
69808,262,2.0
69808,323,1.0
69808,1393,7.0
69808,1398,1.0
69808,2460,3.0
69829,6,1.0
69829,25,1.0
69829,55,3.0
69829,98,1.0
69829,110,4.0
69829,196,1.0
69829,201,1.0
69829,215,2.0
69829,327,1.0
69829,343,1.0
69829,424,1.0
69829,590,3.0
69829,807,1.0
69829,2401,1.0
69846,28,2.0
69846,223,2.0
69846,228,2.0
69846,445,2.0
69846,2038,2.0
69880,5,1.0
69880,91,4.0
69880,174,3.0
69880,255,3.0
69880,323,1.0
69880,560,3.0
69880,931,1.0
69880,2206,1.0
69880,2460,7.0
69882,42,2.0
69882,111,5.0
69882,262,2.0
69882,270,2.0
69882,283,3.0
69882,666,5.0
69882,722,5.0
69882,950,5.0
69882,1846,3.0
69882,2401,2.0
69882,2460,3.0
69936,362,1.0
69936,370,3.0
69936,662,3.0
69936,1472,1.0
69936,2460,4.0
69939,3,4.0
69939,120,4.0
69939,132,4.0
69939,2206,4.0
69939,2460,4.0
69948,3,2.0
69948,23,1.0
69948,77,1.0
69948,78,3.0
69948,91,1.0
69948,118,1.0
69948,126,1.0
69948,133,3.0
69948,137,1.0
69948,174,1.0
69948,262,1.0
69948,270,1.0
69948,306,3.0
69948,377,1.0
69948,667,1.0
69948,697,3.0
69948,1264,1.0
69948,1450,3.0
69948,2403,2.0
69948,2460,5.0
69948,2576,3.0
69968,2,2.0
69968,9,7.0
69968,19,1.0
69968,27,1.0
69968,36,1.0
69968,42,2.0
69968,46,1.0
69968,55,5.0
69968,64,5.0
69968,91,1.0
69968,105,1.0
69968,110,5.0
69968,115,2.0
69968,128,1.0
69968,156,1.0
69968,180,2.0
69968,207,1.0
69968,262,1.0
69968,275,1.0
69968,283,1.0
69968,288,1.0
69968,294,1.0
69968,305,4.0
69968,323,1.0
69968,333,1.0
69968,415,1.0
69968,418,1.0
69968,463,1.0
69968,543,1.0
69968,644,1.0
69968,700,7.0
69968,709,1.0
69968,760,1.0
69968,880,5.0
69968,933,5.0
69968,952,1.0
69968,1059,1.0
69968,1188,1.0
69968,1357,1.0
69968,1416,1.0
69968,1603,5.0
69968,1649,2.0
69968,1684,2.0
69968,1729,1.0
69968,1820,1.0
69968,2368,1.0
69968,2849,2.0
69973,5,2.0
69973,98,8.0
69973,118,2.0
69973,138,8.0
69973,196,8.0
69973,275,2.0
69981,55,2.0
69981,91,2.0
69981,110,2.0
69981,118,2.0
69981,120,2.0
69981,196,4.0
69981,223,2.0
69981,377,7.0
69981,434,2.0
69981,698,2.0
69981,931,7.0
69981,2401,1.0
69982,11,6.0
69982,61,5.0
69982,110,6.0
69982,333,6.0
69982,1343,5.0
69982,2038,6.0
70008,98,1.0
70008,117,5.0
70008,125,5.0
70008,228,5.0
70008,258,1.0
70008,275,3.0
70008,505,3.0
70008,735,5.0
70008,997,3.0
70008,1136,3.0
70063,98,1.0
70063,174,6.0
70063,240,1.0
70063,262,5.0
70063,333,1.0
70063,409,1.0
70063,411,4.0
70063,663,1.0
70063,2460,1.0
70076,118,3.0
70076,132,3.0
70076,174,4.0
70076,283,8.0
70076,305,4.0
70076,323,8.0
70076,529,1.0
70076,566,8.0
70076,1820,8.0
70076,2642,4.0
70096,212,1.0
70096,283,1.0
70096,305,2.0
70096,323,3.0
70096,2460,1.0
70096,2523,1.0
70111,118,2.0
70111,253,1.0
70111,319,2.0
70111,405,1.0
70111,1820,1.0
70111,2460,1.0
70112,64,2.0
70112,91,2.0
70112,294,2.0
70112,809,2.0
70112,2460,2.0
70139,2,3.0
70139,3,1.0
70139,6,1.0
70139,7,1.0
70139,10,1.0
70139,11,1.0
70139,17,1.0
70139,22,1.0
70139,29,2.0
70139,33,1.0
70139,50,1.0
70139,55,1.0
70139,64,1.0
70139,67,9.0
70139,83,8.0
70139,84,1.0
70139,95,1.0
70139,98,10.0
70139,110,16.0
70139,111,1.0
70139,118,1.0
70139,132,3.0
70139,138,1.0
70139,146,11.0
70139,151,2.0
70139,164,1.0
70139,176,2.0
70139,179,1.0
70139,196,1.0
70139,207,1.0
70139,237,1.0
70139,240,1.0
70139,249,2.0
70139,269,4.0
70139,279,1.0
70139,305,3.0
70139,318,3.0
70139,320,1.0
70139,323,1.0
70139,461,3.0
70139,505,7.0
70139,515,1.0
70139,520,2.0
70139,560,4.0
70139,601,4.0
70139,613,1.0
70139,644,1.0
70139,763,2.0
70139,768,2.0
70139,839,3.0
70139,936,1.0
70139,951,1.0
70139,1119,1.0
70139,1235,1.0
70139,1283,3.0
70139,1340,1.0
70139,1393,7.0
70139,1440,2.0
70139,1445,1.0
70139,1473,1.0
70139,1520,3.0
70139,1581,1.0
70139,1964,3.0
70139,2010,1.0
70139,2051,2.0
70139,2124,6.0
70139,2129,96.0
70139,2316,2.0
70139,2460,1.0
70139,2642,2.0
70139,2849,6.0
70139,2912,3.0
70153,60,2.0
70153,92,2.0
70153,249,2.0
70153,320,1.0
70153,1289,2.0
70153,2358,2.0
70153,2460,2.0
70201,5,1.0
70201,6,2.0
70201,11,2.0
70201,19,1.0
70201,54,1.0
70201,58,2.0
70201,74,1.0
70201,98,2.0
70201,120,1.0
70201,138,2.0
70201,240,1.0
70201,275,2.0
70201,277,1.0
70201,300,1.0
70201,530,2.0
70201,644,1.0
70201,744,2.0
70201,997,2.0
70201,1104,1.0
70201,1109,1.0
70201,1223,1.0
70201,1283,1.0
70201,1475,2.0
70201,2403,1.0
70209,117,1.0
70209,211,1.0
70209,327,1.0
70209,343,1.0
70209,2460,1.0
70276,91,4.0
70276,118,1.0
70276,223,1.0
70276,305,4.0
70276,405,1.0
70276,560,1.0
70276,2403,5.0
70276,2460,1.0
70306,117,1.0
70306,118,1.0
70306,120,1.0
70306,132,1.0
70306,228,1.0
70396,3,1.0
70396,7,4.0
70396,10,7.0
70396,11,1.0
70396,110,1.0
70396,196,4.0
70396,292,7.0
70396,323,4.0
70396,423,4.0
70398,1,2.0
70398,5,1.0
70398,95,2.0
70398,118,1.0
70398,133,1.0
70398,136,2.0
70398,184,3.0
70398,215,1.0
70398,283,1.0
70398,323,1.0
70398,587,2.0
70398,620,1.0
70398,640,2.0
70398,851,1.0
70398,1283,1.0
70398,2460,1.0
70412,33,5.0
70412,54,1.0
70412,68,1.0
70412,117,6.0
70412,137,5.0
70412,288,6.0
70412,2401,1.0
70412,2403,6.0
70420,214,1.0
70420,254,1.0
70420,333,1.0
70420,781,3.0
70420,2403,3.0
70420,2460,1.0
70445,64,2.0
70445,262,2.0
70445,294,2.0
70445,333,3.0
70445,1416,3.0
70445,1838,2.0
70445,2460,3.0
70450,137,4.0
70450,362,4.0
70450,526,4.0
70450,1820,4.0
70450,2460,4.0
70507,0,6.0
70507,2,3.0
70507,3,3.0
70507,5,1.0
70507,9,2.0
70507,13,3.0
70507,17,3.0
70507,18,2.0
70507,19,1.0
70507,23,1.0
70507,27,1.0
70507,34,2.0
70507,55,7.0
70507,62,2.0
70507,64,6.0
70507,68,3.0
70507,71,1.0
70507,81,3.0
70507,91,4.0
70507,98,12.0
70507,103,1.0
70507,110,6.0
70507,111,3.0
70507,112,1.0
70507,117,14.0
70507,118,8.0
70507,120,6.0
70507,132,16.0
70507,133,3.0
70507,135,2.0
70507,136,7.0
70507,146,2.0
70507,153,1.0
70507,167,5.0
70507,174,4.0
70507,180,1.0
70507,186,1.0
70507,193,1.0
70507,195,1.0
70507,196,1.0
70507,198,1.0
70507,211,5.0
70507,212,1.0
70507,215,1.0
70507,216,3.0
70507,223,2.0
70507,228,4.0
70507,231,2.0
70507,239,1.0
70507,255,1.0
70507,262,9.0
70507,264,1.0
70507,269,1.0
70507,279,1.0
70507,288,1.0
70507,289,1.0
70507,302,1.0
70507,305,10.0
70507,309,1.0
70507,310,2.0
70507,318,1.0
70507,319,1.0
70507,321,1.0
70507,323,2.0
70507,326,4.0
70507,332,1.0
70507,339,1.0
70507,345,1.0
70507,361,1.0
70507,375,1.0
70507,377,1.0
70507,383,1.0
70507,426,1.0
70507,445,1.0
70507,456,3.0
70507,482,1.0
70507,488,2.0
70507,525,1.0
70507,543,1.0
70507,557,1.0
70507,576,3.0
70507,579,2.0
70507,585,4.0
70507,587,2.0
70507,601,1.0
70507,609,1.0
70507,644,13.0
70507,662,2.0
70507,667,2.0
70507,675,4.0
70507,681,1.0
70507,698,1.0
70507,750,1.0
70507,761,1.0
70507,788,3.0
70507,823,1.0
70507,828,3.0
70507,831,2.0
70507,863,1.0
70507,883,1.0
70507,892,1.0
70507,897,2.0
70507,985,3.0
70507,1138,5.0
70507,1188,1.0
70507,1194,1.0
70507,1204,2.0
70507,1221,1.0
70507,1222,1.0
70507,1223,1.0
70507,1235,1.0
70507,1242,3.0
70507,1271,1.0
70507,1283,9.0
70507,1324,1.0
70507,1340,1.0
70507,1365,1.0
70507,1382,3.0
70507,1383,1.0
70507,1393,2.0
70507,1400,1.0
70507,1415,1.0
70507,1472,1.0
70507,1473,1.0
70507,1608,3.0
70507,1733,2.0
70507,1820,7.0
70507,2100,1.0
70507,2401,18.0
70507,2403,12.0
70507,2414,2.0
70507,2460,43.0
70507,2576,1.0
70507,2772,1.0
70507,2849,3.0
70507,2911,1.0
70515,11,1.0
70515,91,1.0
70515,132,2.0
70515,305,1.0
70515,1283,1.0
70515,2403,2.0
70543,5,2.0
70543,13,1.0
70543,22,1.0
70543,23,4.0
70543,24,1.0
70543,26,1.0
70543,55,1.0
70543,60,1.0
70543,64,12.0
70543,98,17.0
70543,105,1.0
70543,110,2.0
70543,117,1.0
70543,118,4.0
70543,120,7.0
70543,122,1.0
70543,132,3.0
70543,138,3.0
70543,174,2.0
70543,180,1.0
70543,196,1.0
70543,205,1.0
70543,216,1.0
70543,219,2.0
70543,227,2.0
70543,249,7.0
70543,277,1.0
70543,279,2.0
70543,283,1.0
70543,305,5.0
70543,320,12.0
70543,323,5.0
70543,333,1.0
70543,341,1.0
70543,352,1.0
70543,361,1.0
70543,362,1.0
70543,370,1.0
70543,377,2.0
70543,440,1.0
70543,456,2.0
70543,458,1.0
70543,470,1.0
70543,489,1.0
70543,530,1.0
70543,560,1.0
70543,566,3.0
70543,594,1.0
70543,681,1.0
70543,822,1.0
70543,828,1.0
70543,950,1.0
70543,1041,1.0
70543,1135,1.0
70543,1176,1.0
70543,1221,1.0
70543,1271,1.0
70543,1283,2.0
70543,1302,1.0
70543,1363,1.0
70543,1445,2.0
70543,1584,7.0
70543,1820,15.0
70543,1825,2.0
70543,1849,4.0
70543,1861,3.0
70543,2007,1.0
70543,2369,1.0
70543,2401,2.0
70543,2403,3.0
70543,2460,10.0
70543,2849,21.0
70545,42,1.0
70545,91,1.0
70545,111,2.0
70545,176,1.0
70545,183,1.0
70545,204,1.0
70545,246,2.0
70545,262,1.0
70545,818,1.0
70545,2460,3.0
70553,11,1.0
70553,323,1.0
70553,361,1.0
70553,1942,2.0
70553,2849,1.0
70604,135,1.0
70604,146,1.0
70604,377,1.0
70604,1283,1.0
70604,1820,1.0
70604,2460,1.0
70615,98,4.0
70615,110,1.0
70615,136,1.0
70615,138,2.0
70615,174,3.0
70615,283,1.0
70615,323,7.0
70615,330,1.0
70615,345,4.0
70615,377,3.0
70615,444,1.0
70615,525,2.0
70615,600,1.0
70615,651,7.0
70615,805,2.0
70615,857,2.0
70615,874,7.0
70615,943,3.0
70615,1087,1.0
70615,1138,3.0
70615,2401,5.0
70615,2460,4.0
70616,2,2.0
70616,117,1.0
70616,133,1.0
70616,164,1.0
70616,219,1.0
70616,288,1.0
70621,132,1.0
70621,1343,1.0
70621,1415,1.0
70621,1796,1.0
70621,2403,1.0
70630,34,1.0
70630,120,1.0
70630,132,1.0
70630,262,1.0
70630,1331,3.0
70630,1446,1.0
70630,1521,3.0
70630,1721,4.0
70630,2460,4.0
70630,2772,1.0
70638,26,1.0
70638,174,1.0
70638,473,1.0
70638,486,1.0
70638,1283,2.0
70638,1876,1.0
70638,2861,1.0
70655,5,4.0
70655,13,1.0
70655,174,4.0
70655,383,4.0
70655,452,4.0
70655,632,4.0
70655,1058,4.0
70655,1283,9.0
70665,0,2.0
70665,64,7.0
70665,115,1.0
70665,118,1.0
70665,330,1.0
70665,345,1.0
70665,587,2.0
70665,2460,7.0
70675,3,1.0
70675,117,2.0
70675,132,2.0
70675,319,2.0
70675,2403,2.0
70675,2576,1.0
70675,2642,1.0
70701,164,5.0
70701,262,5.0
70701,270,5.0
70701,563,5.0
70701,2849,5.0
70706,18,1.0
70706,48,3.0
70706,85,1.0
70706,98,2.0
70706,117,1.0
70706,202,1.0
70706,228,1.0
70706,418,1.0
70706,838,1.0
70706,997,1.0
70706,1864,1.0
70706,2100,1.0
70706,2401,1.0
70723,46,1.0
70723,118,2.0
70723,135,4.0
70723,303,2.0
70723,529,2.0
70723,1264,2.0
70723,1820,2.0
70723,2460,4.0
70741,44,1.0
70741,55,1.0
70741,60,1.0
70741,96,1.0
70741,113,1.0
70741,136,1.0
70741,2849,1.0
70745,42,4.0
70745,81,2.0
70745,180,7.0
70745,185,2.0
70745,214,2.0
70745,223,19.0
70745,231,47.0
70745,305,17.0
70745,763,2.0
70745,874,17.0
70745,1079,7.0
70745,1264,4.0
70745,1280,4.0
70745,2403,19.0
70745,2460,43.0
70766,64,10.0
70766,132,1.0
70766,283,1.0
70766,323,1.0
70766,393,10.0
70766,600,10.0
70766,797,1.0
70766,1846,1.0
70766,2460,1.0
70776,33,3.0
70776,98,1.0
70776,289,1.0
70776,300,1.0
70776,305,3.0
70776,514,3.0
70776,647,1.0
70776,648,1.0
70776,756,3.0
70776,2460,3.0
70784,83,1.0
70784,85,1.0
70784,318,1.0
70784,675,1.0
70784,1166,1.0
70784,2403,1.0
70784,2460,1.0
70798,118,1.0
70798,120,3.0
70798,132,3.0
70798,494,3.0
70798,1849,1.0
70816,55,11.0
70816,183,1.0
70816,228,1.0
70816,262,1.0
70816,488,1.0
70816,1217,11.0
70816,2401,11.0
70911,4,3.0
70911,64,1.0
70911,70,1.0
70911,122,1.0
70911,1283,4.0
70911,1820,1.0
70911,2403,3.0
70911,2460,3.0
70923,68,3.0
70923,98,6.0
70923,417,6.0
70923,802,3.0
70923,1181,6.0
70947,262,1.0
70947,270,1.0
70947,1264,1.0
70947,1802,1.0
70947,2460,1.0
70981,5,97.0
70981,6,31.0
70981,7,2.0
70981,9,3.0
70981,10,1.0
70981,11,20.0
70981,12,1.0
70981,13,3.0
70981,14,4.0
70981,17,1.0
70981,18,11.0
70981,24,25.0
70981,25,12.0
70981,26,76.0
70981,27,7.0
70981,29,1.0
70981,34,6.0
70981,40,4.0
70981,41,1.0
70981,42,6.0
70981,46,34.0
70981,48,2.0
70981,51,3.0
70981,55,6.0
70981,60,97.0
70981,61,1.0
70981,64,1.0
70981,67,1.0
70981,73,7.0
70981,74,8.0
70981,77,1.0
70981,91,1.0
70981,95,7.0
70981,97,10.0
70981,98,111.0
70981,101,3.0
70981,103,1.0
70981,105,1.0
70981,107,17.0
70981,110,24.0
70981,111,3.0
70981,113,1.0
70981,115,1.0
70981,118,38.0
70981,134,1.0
70981,135,1.0
70981,136,18.0
70981,137,4.0
70981,138,77.0
70981,154,14.0
70981,164,6.0
70981,167,41.0
70981,172,2.0
70981,173,3.0
70981,174,6.0
70981,180,12.0
70981,182,1.0
70981,183,5.0
70981,184,3.0
70981,191,1.0
70981,196,70.0
70981,198,2.0
70981,204,2.0
70981,205,4.0
70981,223,5.0
70981,228,8.0
70981,230,15.0
70981,231,2.0
70981,242,13.0
70981,243,2.0
70981,247,9.0
70981,251,1.0
70981,259,2.0
70981,262,1.0
70981,269,12.0
70981,275,44.0
70981,276,20.0
70981,277,1.0
70981,283,9.0
70981,285,3.0
70981,288,1.0
70981,289,4.0
70981,300,3.0
70981,302,9.0
70981,304,2.0
70981,305,5.0
70981,307,1.0
70981,315,2.0
70981,323,30.0
70981,329,3.0
70981,336,4.0
70981,338,1.0
70981,339,5.0
70981,340,5.0
70981,347,1.0
70981,348,2.0
70981,352,2.0
70981,363,13.0
70981,364,1.0
70981,370,3.0
70981,377,13.0
70981,417,6.0
70981,423,1.0
70981,424,6.0
70981,425,4.0
70981,431,10.0
70981,437,3.0
70981,439,1.0
70981,445,2.0
70981,455,7.0
70981,458,2.0
70981,463,5.0
70981,470,1.0
70981,473,3.0
70981,479,1.0
70981,480,1.0
70981,489,4.0
70981,496,2.0
70981,519,2.0
70981,523,2.0
70981,525,8.0
70981,529,6.0
70981,530,5.0
70981,536,2.0
70981,542,9.0
70981,547,1.0
70981,548,1.0
70981,557,2.0
70981,574,4.0
70981,576,13.0
70981,591,6.0
70981,592,9.0
70981,594,2.0
70981,601,1.0
70981,618,2.0
70981,625,3.0
70981,627,1.0
70981,636,8.0
70981,658,16.0
70981,666,8.0
70981,675,1.0
70981,681,169.0
70981,684,1.0
70981,685,5.0
70981,694,4.0
70981,698,2.0
70981,700,1.0
70981,709,8.0
70981,728,1.0
70981,732,3.0
70981,735,1.0
70981,756,2.0
70981,760,2.0
70981,764,15.0
70981,767,5.0
70981,770,2.0
70981,796,1.0
70981,802,2.0
70981,805,1.0
70981,811,1.0
70981,814,1.0
70981,828,1.0
70981,845,3.0
70981,847,2.0
70981,851,2.0
70981,854,1.0
70981,857,9.0
70981,862,2.0
70981,867,6.0
70981,874,3.0
70981,896,4.0
70981,903,1.0
70981,922,1.0
70981,934,2.0
70981,935,1.0
70981,948,1.0
70981,950,1.0
70981,952,1.0
70981,957,6.0
70981,970,8.0
70981,979,5.0
70981,980,3.0
70981,982,7.0
70981,997,52.0
70981,1007,1.0
70981,1018,6.0
70981,1031,1.0
70981,1035,1.0
70981,1063,2.0
70981,1079,1.0
70981,1087,7.0
70981,1111,5.0
70981,1123,2.0
70981,1138,1.0
70981,1159,1.0
70981,1179,8.0
70981,1181,4.0
70981,1212,1.0
70981,1217,9.0
70981,1221,14.0
70981,1240,2.0
70981,1254,9.0
70981,1263,3.0
70981,1283,58.0
70981,1286,1.0
70981,1296,22.0
70981,1331,4.0
70981,1346,1.0
70981,1376,1.0
70981,1379,1.0
70981,1382,4.0
70981,1390,1.0
70981,1393,1.0
70981,1398,1.0
70981,1442,3.0
70981,1520,1.0
70981,1521,2.0
70981,1545,1.0
70981,1575,1.0
70981,1604,5.0
70981,1688,17.0
70981,1721,2.0
70981,1820,4.0
70981,1838,1.0
70981,1861,2.0
70981,1864,7.0
70981,1884,18.0
70981,2110,1.0
70981,2124,1.0
70981,2192,3.0
70981,2206,14.0
70981,2283,14.0
70981,2288,16.0
70981,2358,5.0
70981,2368,2.0
70981,2369,8.0
70981,2401,14.0
70981,2403,1.0
70981,2460,150.0
70981,2483,5.0
70981,2500,3.0
70981,2576,6.0
71019,118,1.0
71019,120,1.0
71019,132,2.0
71019,567,1.0
71019,609,7.0
71033,12,4.0
71033,13,17.0
71033,59,8.0
71033,87,7.0
71033,103,5.0
71033,120,17.0
71033,132,11.0
71033,133,17.0
71033,150,5.0
71033,164,1.0
71033,183,7.0
71033,218,2.0
71033,223,4.0
71033,254,14.0
71033,288,14.0
71033,309,7.0
71033,773,12.0
71033,798,12.0
71033,807,13.0
71033,877,5.0
71033,2287,13.0
71033,2401,8.0
71033,2460,1.0
71033,2758,7.0
71033,2849,35.0
71036,13,2.0
71036,137,2.0
71036,212,2.0
71036,1283,2.0
71036,2171,2.0
71064,85,2.0
71064,118,2.0
71064,283,1.0
71064,428,2.0
71064,2460,3.0
71106,3,5.0
71106,5,6.0
71106,25,14.0
71106,55,15.0
71106,98,1.0
71106,138,3.0
71106,177,14.0
71106,412,1.0
71106,709,5.0
71106,1283,5.0
71106,2460,7.0
71111,2,9.0
71111,3,1.0
71111,5,24.0
71111,6,3.0
71111,9,4.0
71111,11,13.0
71111,13,7.0
71111,17,25.0
71111,18,19.0
71111,25,1.0
71111,26,3.0
71111,27,1.0
71111,29,6.0
71111,33,28.0
71111,34,2.0
71111,43,11.0
71111,44,2.0
71111,46,4.0
71111,48,14.0
71111,49,1.0
71111,50,1.0
71111,51,5.0
71111,54,2.0
71111,55,17.0
71111,58,1.0
71111,60,41.0
71111,62,1.0
71111,64,5.0
71111,72,1.0
71111,80,3.0
71111,83,1.0
71111,86,2.0
71111,89,7.0
71111,91,1.0
71111,95,2.0
71111,98,52.0
71111,99,1.0
71111,102,1.0
71111,105,1.0
71111,107,8.0
71111,110,8.0
71111,113,1.0
71111,115,8.0
71111,117,10.0
71111,118,9.0
71111,120,8.0
71111,125,9.0
71111,126,9.0
71111,128,1.0
71111,132,12.0
71111,133,4.0
71111,135,5.0
71111,136,4.0
71111,137,2.0
71111,138,57.0
71111,139,1.0
71111,146,1.0
71111,152,1.0
71111,153,1.0
71111,154,15.0
71111,160,5.0
71111,165,4.0
71111,167,14.0
71111,174,1.0
71111,176,12.0
71111,179,1.0
71111,180,12.0
71111,182,4.0
71111,183,6.0
71111,184,19.0
71111,185,3.0
71111,189,11.0
71111,195,37.0
71111,196,50.0
71111,197,1.0
71111,201,1.0
71111,202,3.0
71111,214,1.0
71111,223,38.0
71111,227,7.0
71111,228,66.0
71111,230,3.0
71111,231,1.0
71111,238,2.0
71111,240,1.0
71111,241,1.0
71111,242,149.0
71111,243,4.0
71111,246,1.0
71111,254,1.0
71111,259,2.0
71111,262,25.0
71111,270,1.0
71111,275,1.0
71111,276,2.0
71111,277,6.0
71111,281,3.0
71111,288,5.0
71111,294,4.0
71111,299,1.0
71111,300,3.0
71111,303,9.0
71111,305,1.0
71111,318,4.0
71111,320,15.0
71111,321,4.0
71111,323,13.0
71111,326,12.0
71111,329,2.0
71111,333,1.0
71111,339,3.0
71111,350,3.0
71111,355,7.0
71111,362,2.0
71111,369,1.0
71111,370,4.0
71111,375,6.0
71111,377,4.0
71111,384,1.0
71111,397,4.0
71111,404,3.0
71111,413,1.0
71111,417,3.0
71111,418,2.0
71111,423,2.0
71111,426,7.0
71111,452,2.0
71111,456,4.0
71111,457,1.0
71111,461,1.0
71111,480,19.0
71111,481,1.0
71111,486,4.0
71111,494,3.0
71111,523,8.0
71111,529,1.0
71111,530,1.0
71111,543,4.0
71111,560,3.0
71111,574,1.0
71111,576,4.0
71111,578,2.0
71111,585,2.0
71111,587,1.0
71111,594,1.0
71111,599,18.0
71111,601,5.0
71111,613,3.0
71111,636,1.0
71111,644,1.0
71111,648,2.0
71111,662,10.0
71111,666,4.0
71111,675,1.0
71111,680,1.0
71111,681,1.0
71111,694,5.0
71111,695,1.0
71111,709,3.0
71111,732,1.0
71111,735,10.0
71111,739,2.0
71111,746,5.0
71111,762,3.0
71111,764,5.0
71111,767,1.0
71111,770,1.0
71111,772,3.0
71111,788,1.0
71111,791,2.0
71111,798,4.0
71111,802,5.0
71111,804,1.0
71111,807,8.0
71111,811,2.0
71111,831,3.0
71111,845,5.0
71111,857,3.0
71111,862,1.0
71111,865,7.0
71111,874,120.0
71111,896,1.0
71111,897,4.0
71111,926,4.0
71111,930,2.0
71111,933,4.0
71111,939,5.0
71111,940,2.0
71111,948,1.0
71111,950,7.0
71111,992,3.0
71111,997,2.0
71111,998,9.0
71111,1020,2.0
71111,1044,1.0
71111,1051,5.0
71111,1063,7.0
71111,1065,1.0
71111,1067,4.0
71111,1087,3.0
71111,1111,2.0
71111,1114,1.0
71111,1119,2.0
71111,1138,1.0
71111,1154,5.0
71111,1181,2.0
71111,1188,8.0
71111,1242,6.0
71111,1259,16.0
71111,1283,8.0
71111,1286,1.0
71111,1302,4.0
71111,1343,6.0
71111,1346,3.0
71111,1356,9.0
71111,1400,1.0
71111,1415,6.0
71111,1450,1.0
71111,1459,6.0
71111,1461,1.0
71111,1472,1.0
71111,1506,15.0
71111,1553,4.0
71111,1567,1.0
71111,1603,2.0
71111,1626,1.0
71111,1676,2.0
71111,1721,1.0
71111,1733,4.0
71111,1792,1.0
71111,1820,12.0
71111,1839,1.0
71111,1871,4.0
71111,1881,1.0
71111,1884,8.0
71111,1901,12.0
71111,1964,1.0
71111,1966,7.0
71111,2058,1.0
71111,2100,2.0
71111,2129,1.0
71111,2192,1.0
71111,2206,2.0
71111,2283,1.0
71111,2327,10.0
71111,2358,6.0
71111,2368,1.0
71111,2401,17.0
71111,2403,4.0
71111,2460,222.0
71111,2489,3.0
71111,2642,15.0
71111,2841,4.0
71111,2849,17.0
71134,135,3.0
71134,383,3.0
71134,517,3.0
71134,1820,3.0
71134,2460,3.0
71152,34,1.0
71152,118,4.0
71152,120,4.0
71152,132,4.0
71152,262,1.0
71152,362,4.0
71174,763,4.0
71174,773,4.0
71174,798,4.0
71174,831,4.0
71174,2460,4.0
71193,0,2.0
71193,3,1.0
71193,4,1.0
71193,5,2.0
71193,8,1.0
71193,10,5.0
71193,11,1.0
71193,12,4.0
71193,17,3.0
71193,19,2.0
71193,22,5.0
71193,34,4.0
71193,43,24.0
71193,45,1.0
71193,50,1.0
71193,60,15.0
71193,62,5.0
71193,64,32.0
71193,68,2.0
71193,74,5.0
71193,77,3.0
71193,78,6.0
71193,91,1.0
71193,98,38.0
71193,102,11.0
71193,103,5.0
71193,110,12.0
71193,111,25.0
71193,115,3.0
71193,117,5.0
71193,118,10.0
71193,120,6.0
71193,122,6.0
71193,125,5.0
71193,126,1.0
71193,132,5.0
71193,133,5.0
71193,135,4.0
71193,136,6.0
71193,137,1.0
71193,138,26.0
71193,164,3.0
71193,167,6.0
71193,172,9.0
71193,174,4.0
71193,180,2.0
71193,183,2.0
71193,184,1.0
71193,189,2.0
71193,196,16.0
71193,211,5.0
71193,214,3.0
71193,215,1.0
71193,219,1.0
71193,223,46.0
71193,226,4.0
71193,227,1.0
71193,228,3.0
71193,229,2.0
71193,253,8.0
71193,254,16.0
71193,255,1.0
71193,256,1.0
71193,258,1.0
71193,262,13.0
71193,270,1.0
71193,277,3.0
71193,279,1.0
71193,283,13.0
71193,288,1.0
71193,299,7.0
71193,300,1.0
71193,302,1.0
71193,306,1.0
71193,318,1.0
71193,319,1.0
71193,320,13.0
71193,326,1.0
71193,333,8.0
71193,345,1.0
71193,362,1.0
71193,370,4.0
71193,383,6.0
