uid,sid
4498,380
4498,462
4498,709
4498,500
4498,793
4498,795
4498,520
4498,863
4498,552
4498,555
2025,160
2025,465
2025,473
7114,440
7114,903
8254,55
3705,279
3705,145
3705,660
3705,955
5592,352
5592,354
5592,373
5592,260
7639,94
7639,395
7639,493
7639,869
1247,107
538,440
538,466
4328,58
4328,715
2215,594
2215,154
2215,456
2215,248
2215,763
5471,376
5471,427
5471,446
5471,455
9386,499
9386,740
9499,4
9499,290
9499,232
1156,162
7787,4
7787,682
7787,486
3145,23
3145,576
3145,286
3145,103
3145,386
9379,29
9379,561
9379,232
9379,570
2619,474
2619,862
3657,386
3804,316
5077,178
5077,714
5077,984
4671,67
4671,479
7199,600
7058,218
7058,715
1671,296
1671,220
1671,242
1671,436
1671,267
1671,752
7582,299
7582,304
7582,169
7582,340
7582,375
7582,386
7582,572
7582,843
99,30
99,425
99,495
99,905
90,114
90,396
90,538
3088,358
69,154
69,210
5038,27
5038,137
5038,147
5038,196
5038,381
5038,487
2363,144
2363,169
2363,913
2363,176
2363,703
3365,373
8224,218
8224,408
8224,701
8224,963
5494,58
5494,781
5494,271
5494,976
150,279
150,202
150,252
150,259
150,968
150,530
6688,122
8188,152
8188,251
3370,122
3370,517
3370,863
4985,30
4985,37
4985,340
4985,562
4985,713
4985,960
4985,905
6142,94
6142,634
6142,350
6142,377
6142,692
6142,744
6142,958
6142,752
6142,995
6142,545
3953,22
1163,217
1163,712
1163,978
7933,33
7933,42
7933,292
7933,112
7933,114
7933,316
7933,132
7933,163
7933,637
7933,913
7933,362
7933,376
7933,396
7933,423
7933,448
7933,487
7933,737
7933,532
7933,538
8908,250
8908,524
9971,98
9971,176
9971,428
9971,584
8088,591
8088,581
8088,259
6788,22
6788,164
6788,196
6788,786
6788,706
6788,974
9599,416
9599,909
9682,109
9682,687
9682,491
903,279
9607,563
5045,36
2260,79
2260,92
2260,158
2260,201
2260,204
2260,362
2260,376
2260,218
2260,668
2260,680
2260,571
2260,477
2260,921
2260,496
2260,737
6682,283
6682,292
6682,64
6682,150
6682,234
6682,449
6682,473
7563,368
7646,19
7646,252
270,428
270,259
270,994
5676,279
3710,307
3710,191
3710,215
3710,238
3710,501
3710,510
3710,871
6969,284
6969,37
6969,338
6969,347
6969,393
6969,940
6969,731
2776,0
2776,665
2542,8
2542,22
2542,36
2542,624
2542,52
2542,53
2542,561
2542,291
2542,64
2542,67
2542,78
2542,94
2542,316
2542,137
2542,169
2542,178
2542,195
2542,353
2542,203
2542,358
2542,216
2542,563
2542,225
2542,232
2542,403
2542,234
2542,939
2542,690
2542,940
2542,899
2542,612
2542,481
2542,492
2542,844
2542,522
2542,963
2542,797
2542,892
2542,542
2542,550
2542,552
2542,278
1653,55
1653,237
1653,681
1653,690
1653,791
9653,287
9653,116
9653,237
9653,493
1097,10
1097,23
1097,135
1097,196
3368,323
3368,435
3368,695
3368,456
8304,9
8304,340
8304,663
8304,868
8304,969
8304,972
3610,633
3610,952
6448,142
6448,220
6448,233
6448,433
6448,917
6448,448
9961,42
9961,149
6391,952
6391,906
2514,27
2514,170
2514,685
2514,689
5362,633
5362,351
9860,64
9860,398
9860,900
9860,553
3104,36
3104,100
3104,312
3104,170
3104,376
3104,563
3104,410
3104,417
3104,449
3104,492
9448,284
9448,51
9448,63
9448,64
9448,296
9448,297
9448,90
9448,596
9448,120
9448,317
9448,162
9448,638
9448,338
9448,360
9448,204
9448,205
9448,567
9448,232
9448,677
9448,440
9448,693
9448,839
9448,877
9448,731
9448,952
9448,564
9448,575
9448,588
9448,782
9448,929
9448,778
5078,204
7017,19
7017,22
7017,23
7017,624
7017,625
7017,51
7017,55
7017,558
7017,67
7017,98
7017,109
7017,596
7017,134
7017,144
7017,186
7017,354
7017,562
7017,367
7017,369
7017,568
7017,218
7017,232
7017,818
7017,406
7017,856
7017,242
7017,449
7017,610
7017,585
7017,593
7017,252
7017,476
7017,614
7017,726
7017,516
7017,616
7017,879
7017,527
7017,929
7017,539
7017,897
3038,217
2484,310
2484,160
2484,858
2013,23
2013,135
6976,358
6976,367
6976,369
1759,109
1759,132
1759,670
1759,941
1100,218
1100,232
6410,42
6410,149
6410,347
6410,665
1525,641
1525,234
1525,844
1525,984
8733,224
8733,713
8733,869
2229,283
2229,107
2229,691
7374,55
7374,310
2803,199
2803,201
2803,398
2803,614
1177,296
1177,396
4153,94
4153,406
4153,589
6584,477
6584,777
5157,134
5157,324
5157,428
5157,465
5157,977
5157,890
9948,1
9948,9
9948,279
9948,280
9948,283
9948,27
9948,28
9948,36
9948,37
9948,285
9948,40
9948,52
9948,290
9948,55
9948,56
9948,558
9948,64
9948,296
9948,78
9948,827
9948,94
9948,304
9948,98
9948,100
9948,307
9948,308
9948,596
9948,117
9948,118
9948,312
9948,122
9948,315
9948,316
9948,129
9948,318
9948,140
9948,144
9948,630
9948,150
9948,156
9948,162
9948,633
9948,164
9948,635
9948,638
9948,169
9948,176
9948,178
9948,342
9948,343
9948,644
9948,351
9948,353
9948,354
9948,202
9948,356
9948,357
9948,203
9948,360
9948,206
9948,651
9948,369
9948,591
9948,873
9948,658
9948,384
9948,830
9948,662
9948,393
9948,665
9948,226
9948,398
9948,667
9948,232
9948,403
9948,234
9948,408
9948,410
9948,678
9948,681
9948,603
9948,766
9948,836
9948,429
9948,430
9948,850
9948,238
9948,687
9948,691
9948,242
9948,696
9948,456
9948,700
9948,584
9948,701
9948,463
9948,585
9948,611
9948,570
9948,249
9948,571
9948,251
9948,473
9948,860
9948,478
9948,718
9948,493
9948,258
9948,262
9948,740
9948,741
9948,506
9948,509
9948,517
9948,770
9948,958
9948,521
9948,983
9948,963
9948,528
9948,845
9948,782
9948,797
9948,531
9948,912
9948,931
9948,540
9948,758
9948,871
9948,552
9948,985
9948,778
9948,553
9948,780
5346,291
5346,596
5346,166
5346,641
5346,367
5346,210
5346,381
5346,833
5346,677
5346,942
5346,570
5346,743
5346,927
4104,637
1856,58
1856,109
1856,163
1856,362
1856,670
1856,875
2928,176
5393,585
5393,798
7756,9
7756,102
7756,364
7756,818
7756,734
7756,900
6948,296
6948,379
6948,254
5041,98
5041,638
5041,169
5041,358
5041,530
6438,23
6438,36
6438,558
6438,94
6438,135
6438,386
353,51
353,389
353,456
353,811
353,930
9393,421
9393,260
7386,624
7386,55
7386,98
7386,114
7386,122
7386,632
7386,639
7386,347
7386,351
7386,353
7386,354
7386,651
7386,568
7386,398
7386,818
7386,765
7386,408
7386,410
7386,440
7386,468
7386,612
7386,481
7386,745
7386,752
7386,796
7386,964
7386,929
7386,536
7386,552
7386,778
6437,22
6437,488
6437,500
8003,492
639,336
639,510
639,538
4251,307
4251,837
4251,475
7489,672
7489,427
7489,455
7489,869
7489,516
1326,54
1326,635
1326,637
1326,899
5283,285
1443,18
1443,338
1443,360
1443,499
1443,740
1443,564
1443,972
6017,98
6017,112
6017,312
6017,563
6017,406
6017,471
6017,994
7642,316
7642,129
7642,160
7642,465
8903,36
8903,39
5375,52
5375,932
7011,414
7011,947
5601,100
5601,398
5601,499
5601,796
620,305
620,226
7979,403
9031,0
9031,9
9031,29
9031,36
9031,40
9031,51
9031,53
9031,60
9031,626
9031,296
9031,83
9031,98
9031,105
9031,114
9031,310
9031,120
9031,312
9031,122
9031,138
9031,140
9031,324
9031,328
9031,638
9031,176
9031,178
9031,343
9031,344
9031,353
9031,598
9031,203
9031,358
9031,380
9031,386
9031,224
9031,227
9031,403
9031,234
9031,407
9031,237
9031,428
9031,242
9031,942
9031,701
9031,909
9031,247
9031,570
9031,714
9031,471
9031,899
9031,843
9031,485
9031,487
9031,488
9031,497
9031,730
9031,734
9031,923
9031,509
9031,955
9031,927
9031,963
9031,529
9031,782
9031,774
9031,760
9031,897
9031,552
9031,778
9031,555
9031,780
9067,36
9067,37
9067,291
9067,58
9067,90
9067,137
9067,147
9067,170
9067,640
9067,186
9067,359
9067,650
9067,371
9067,497
9067,266
9067,268
9067,845
9067,553
8844,402
8844,718
5756,279
5756,37
5756,66
5756,307
5756,354
5756,392
5756,400
5756,787
7606,945
1922,10
1922,280
1922,36
1922,79
1922,98
1922,316
1922,142
1922,144
1922,633
1922,351
1922,352
1922,355
1922,388
1922,563
1922,601
1922,401
1922,917
1922,436
1922,715
1922,473
1922,717
1922,574
1922,928
1922,887
5295,806
1861,723
1861,798
1861,553
8272,61
8272,900
9486,457
9486,462
3838,224
3838,923
9494,552
5205,42
5205,47
5205,563
5205,840
5205,589
7477,169
7477,226
7477,782
7477,774
7507,0
7507,19
7507,94
7507,310
7507,635
7507,637
7507,361
7507,656
7507,218
7507,220
7507,431
7507,709
7507,810
7507,608
7507,955
7507,519
7507,521
7507,897
9382,29
9382,234
4067,0
4067,312
4067,129
4067,635
4067,637
4067,644
4067,656
4067,788
4067,237
4067,438
4067,441
4067,484
4067,742
4067,900
4067,934
4067,763
1845,22
1845,594
1845,96
1845,305
1845,107
1845,116
1845,134
1845,178
1845,228
1845,668
1845,610
1845,705
1845,842
1845,254
1845,877
1845,504
1845,924
1845,954
1845,510
1845,794
1845,961
1845,815
1845,990
1845,589
1845,533
1845,971
1845,547
1845,550
1845,551
4838,279
4838,57
4838,316
4838,398
7222,224
7222,675
1609,51
1609,64
1609,114
1609,120
1609,150
1609,653
1609,396
1609,868
1609,250
1609,262
1609,811
1609,929
1609,275
6140,646
6140,436
6140,965
6140,553
9951,332
9951,376
9951,668
9951,818
9951,427
9951,259
9951,893
1562,292
1562,163
1562,651
1562,226
7026,379
7026,818
7026,262
9020,55
9020,237
9020,521
9020,846
9020,547
9020,553
9492,354
9492,244
6601,299
6601,652
6601,492
6601,811
6601,263
8340,312
8340,129
8340,526
7140,316
7140,398
5748,308
5748,233
5748,436
5748,874
5748,810
6847,760
313,900
768,137
768,155
768,691
768,552
6629,83
6629,318
6629,638
6629,431
6629,459
6629,510
6629,530
4976,135
4976,170
4976,644
4976,406
4976,850
3406,285
3406,122
3406,160
9343,195
9343,217
9343,879
5572,22
5572,304
5572,98
5572,145
5572,638
5572,178
5572,344
5572,380
5572,229
5572,459
5572,473
5572,725
5572,259
5572,500
5572,501
5572,504
5572,883
5572,927
5572,267
5572,550
5572,552
5572,555
2442,635
2442,178
2442,186
2442,233
2442,448
2442,868
2442,553
7010,287
7010,116
7010,170
7010,178
7010,338
7010,186
7010,381
7010,872
7010,748
9930,441
9930,449
9930,742
9930,965
2111,107
2111,846
8162,239
8162,905
4602,51
4602,933
9533,312
9533,178
9533,354
9533,466
9533,782
8368,51
8368,58
8368,335
459,778
2806,619
2806,149
2806,636
2806,178
2806,361
2806,591
2806,220
2806,672
2806,430
2806,252
2806,481
2806,259
2806,517
2806,756
2806,929
2806,553
9968,0
9968,19
9968,23
9968,33
9968,42
9968,288
9968,56
9968,57
9968,61
9968,594
9968,77
9968,296
9968,299
9968,94
9968,110
9968,132
9968,317
9968,135
9968,140
9968,144
9968,145
9968,147
9968,149
9968,806
9968,150
9968,154
9968,162
9968,817
9968,163
9968,164
9968,635
9968,637
9968,638
9968,169
9968,913
9968,335
9968,340
9968,344
9968,347
9968,646
9968,200
9968,358
9968,362
9968,649
9968,369
9968,784
9968,376
9968,380
9968,381
9968,567
9968,215
9968,386
9968,662
9968,218
9968,220
9968,663
9968,665
9968,226
9968,398
9968,601
9968,227
9968,674
9968,407
9968,424
9968,431
9968,241
9968,569
9968,448
9968,449
9968,459
9968,701
9968,868
9968,791
9968,610
9968,705
9968,465
9968,573
9968,473
9968,474
9968,720
9968,768
9968,726
9968,497
9968,498
9968,259
9968,500
9968,734
9968,501
9968,896
9968,977
9968,263
9968,264
9968,516
9968,814
9968,957
9968,266
9968,267
9968,525
9968,753
9968,270
9968,963
9968,271
9968,528
9968,609
9968,534
9968,541
9968,545
9968,897
9968,550
9968,551
5317,279
5317,23
5317,30
5317,36
5317,67
5317,626
5317,83
5317,94
5317,596
5317,116
5317,134
5317,183
5317,351
5317,352
5317,649
5317,208
5317,591
5317,228
5317,237
5317,583
5317,791
5317,792
5317,716
5317,481
5317,803
5317,519
5317,963
5317,879
5317,987
5317,775
5317,871
5446,610
5446,264
5446,515
5446,616
8690,922
8690,545
3935,279
3935,304
3935,390
3935,430
3935,520
3935,552
6214,257
2986,375
2986,756
7798,52
7798,307
7798,652
7798,216
7798,523
5567,19
5567,29
5567,34
5567,393
5567,674
5567,695
5567,257
5567,727
5567,795
5567,845
5567,529
7397,28
7397,853
7282,637
7282,563
7282,259
289,637
289,249
7523,42
7523,51
7523,117
7523,932
3057,626
3057,180
3057,356
3057,400
3057,718
3057,882
3057,527
3057,531
4305,4
4305,35
4305,166
4305,359
4305,210
4305,386
4305,836
4305,687
4305,441
4305,461
4305,570
4305,929
4305,532
2827,120
2827,361
2827,833
6482,54
6482,225
4752,9
4752,30
4752,654
4752,971
4752,996
2095,18
2095,473
2095,523
437,36
437,164
437,814
1459,310
1459,361
1459,815
1459,552
4072,353
4072,497
4440,594
4440,155
4440,218
4440,573
4440,958
4440,752
4440,978
4440,984
851,145
851,637
851,233
9455,200
9455,234
9455,458
9455,523
9455,552
1911,0
1911,375
1210,129
1210,178
1210,186
1210,377
1210,773
7212,1
7212,30
7212,509
7212,540
7212,543
634,648
740,9
740,42
740,626
740,394
740,472
740,882
740,530
3670,644
3670,788
6606,798
9388,134
9388,530
7504,635
7504,638
7504,400
7504,552
3035,29
3035,310
3035,134
3035,618
3035,648
3035,373
3035,452
3035,994
473,778
3839,637
3839,445
5594,638
5594,170
5594,178
5594,233
5594,895
416,56
416,110
416,759
4182,7
4182,10
4182,344
4182,734
4182,813
4182,901
4182,961
4182,763
1195,182
1195,234
1195,481
4097,283
4097,33
4097,52
4097,296
4097,144
4097,187
4097,784
4097,232
3983,797
27,283
27,58
27,635
27,264
27,266
27,271
2394,618
2394,394
5428,4
5428,280
5428,55
5428,316
5428,142
5428,145
5428,632
5428,360
5428,373
5428,388
5428,218
5428,396
5428,756
5428,900
5428,552
7627,375
7627,226
7627,553
9375,970
315,51
315,83
315,112
315,743
7974,558
7974,229
7974,552
3805,280
3805,316
3805,900
89,596
89,367
89,709
89,729
89,844
958,283
958,35
958,58
4749,29
4749,626
4749,854
4048,633
4048,637
4048,170
3447,668
3447,446
2908,98
2908,353
2908,358
9587,482
9587,486
1530,222
1530,484
1530,920
1530,965
5866,34
5866,78
5866,83
5866,94
5866,620
5866,120
5866,312
5866,334
5866,913
5866,178
5866,195
5866,196
5866,204
5866,216
5866,785
5866,786
5866,426
5866,767
5866,445
5866,868
5866,866
5866,585
8268,64
8268,120
8268,316
8268,380
8268,234
8268,500
8268,797
8268,871
8268,552
2188,35
2188,37
2188,44
2188,312
2188,122
2188,313
2188,315
2188,158
2188,641
2188,644
2188,396
2188,786
2188,788
2188,902
2188,701
2188,866
2188,758
2188,871
2188,936
2188,552
2188,553
4236,500
7524,215
7273,296
4928,360
4928,610
4928,780
7406,501
4271,233
4271,234
9098,282
9098,56
9098,63
9098,120
9098,328
9098,224
9098,427
9098,244
9098,449
9098,612
9466,940
9466,528
4015,17
4015,23
4015,100
4015,103
4015,358
4015,415
4015,687
4015,456
4015,483
4015,746
4015,524
5141,54
5141,360
5141,372
5141,242
5141,899
5141,912
5141,552
7668,296
7668,299
7668,164
7668,169
7668,877
7668,774
1703,338
1703,361
1703,766
8014,154
8014,610
8014,535
8014,547
6905,49
6905,114
6905,136
6905,166
6905,357
6905,368
6905,431
6905,476
6905,930
6905,973
7600,154
7600,361
7600,205
1503,834
1503,406
9672,51
9672,158
9672,568
6625,149
6625,837
1232,353
1232,218
1232,248
1232,996
1354,33
1354,635
1354,535
9306,9
9306,107
9306,360
9306,388
9306,436
9306,438
9306,909
9306,482
9306,952
7478,279
7478,282
7478,284
7478,114
7478,310
7478,138
7478,145
7478,150
7478,156
7478,158
7478,163
7478,350
7478,200
7478,358
7478,369
7478,371
7478,395
7478,233
7478,407
7478,409
7478,410
7478,440
7478,446
7478,448
7478,714
7478,487
7478,721
7478,726
7478,497
7478,504
7478,793
7478,510
7478,983
7478,987
7478,871
7478,548
7478,552
3440,10
3440,637
3440,344
3440,486
3440,723
3440,523
3440,798
3440,900
3636,4
3636,9
3636,279
3636,282
3636,18
3636,283
3636,29
3636,35
3636,37
3636,51
3636,52
3636,55
3636,558
3636,64
3636,79
3636,98
3636,105
3636,107
3636,308
3636,309
3636,112
3636,617
3636,116
3636,578
3636,137
3636,140
3636,142
3636,144
3636,146
3636,149
3636,630
3636,153
3636,164
3636,331
3636,637
3636,335
3636,338
3636,350
3636,937
3636,366
3636,208
3636,374
3636,591
3636,380
3636,659
3636,660
3636,218
3636,220
3636,234
3636,236
3636,410
3636,678
3636,680
3636,836
3636,689
3636,438
3636,448
3636,875
3636,700
3636,841
3636,701
3636,868
3636,251
3636,843
3636,717
3636,488
3636,494
3636,497
3636,804
3636,500
3636,262
3636,504
3636,793
3636,520
3636,267
3636,879
3636,991
3636,797
3636,545
3636,761
3636,871
3636,863
3636,552
3636,778
3636,553
3636,555
5433,42
5433,296
5433,312
5433,150
5433,162
5433,203
7972,194
7972,234
7972,433
7972,917
7972,956
5964,798
3510,372
598,360
598,499
2590,174
2590,511
2200,40
2200,51
2200,52
2200,78
2200,871
2200,552
5378,456
4532,296
4532,396
5331,638
5331,384
5331,665
8666,620
8666,747
8666,545
8924,782
8924,929
5759,624
5759,625
5759,52
5759,290
5759,304
5759,596
5759,125
5759,316
5759,129
5759,784
5759,568
5759,218
5759,232
5759,438
5759,881
5759,586
5759,493
5759,741
5759,751
705,52
705,340
705,655
705,523
705,270
2280,782
1234,145
1234,334
1234,441
1234,456
6422,316
6422,242
6626,369
6626,381
6626,708
6626,866
6626,527
6626,531
6687,79
6687,80
6687,114
6687,119
6687,870
9846,29
9846,34
9846,51
9846,837
9846,718
8307,1
8307,780
9208,217
9208,534
7170,18
7170,193
7170,654
7170,465
3118,783
3118,530
1568,465
1568,723
1568,888
1568,552
9135,287
9135,304
9135,307
9135,158
9135,386
9135,838
9135,714
2766,279
2766,162
2766,174
2766,553
9556,37
9556,396
9556,929
9167,92
9167,304
9167,129
9167,347
9167,354
9167,215
9167,838
9167,994
9167,553
9167,764
830,169
830,660
3697,577
3697,423
3697,774
3697,778
7960,474
7960,520
6653,58
6653,242
6653,264
6653,266
6653,271
6653,976
430,406
430,892
2402,347
2402,351
4679,338
4679,394
4679,669
5991,625
5991,603
5991,258
2730,125
2730,690
2730,510
1039,624
1039,436
6167,116
6167,428
6167,850
129,40
129,561
129,294
129,77
129,260
3893,660
2815,310
4839,351
4839,745
1682,494
1682,977
9898,39
9898,568
9172,285
9172,55
9172,552
2228,283
2228,307
2228,255
2228,921
2228,811
2228,608
2228,929
9631,558
9631,638
9631,552
9631,780
9739,279
9739,552
9220,137
9220,323
9220,706
8832,153
8832,638
8832,182
8832,910
8832,564
8832,771
9578,78
9578,144
9578,579
9578,428
9578,779
9578,278
4023,162
349,797
349,778
349,557
4893,624
4893,626
4893,78
4893,140
4893,633
4893,342
4893,436
4893,882
6877,492
9345,550
9345,552
1229,523
1229,547
7098,233
7098,440
7098,519
7098,900
1391,376
2605,200
2605,998
6099,1
6099,36
6099,57
6099,296
6099,100
6099,144
6099,178
6099,386
6099,431
6099,552
3435,392
3435,436
3435,718
7532,441
7532,492
7532,742
4803,90
4803,398
6617,9
6617,29
6617,30
6617,158
6617,330
6617,355
6617,375
6617,581
6617,226
6617,687
6617,917
6617,448
6617,606
641,19
641,52
641,290
641,67
641,307
641,140
641,354
641,648
641,402
641,406
641,429
641,433
641,691
641,436
641,466
641,769
641,797
641,994
6708,279
6708,283
6708,23
6708,30
6708,287
6708,56
6708,292
6708,67
6708,626
6708,305
6708,116
6708,312
6708,318
6708,134
6708,136
6708,138
6708,319
6708,158
6708,163
6708,847
6708,637
6708,638
6708,187
6708,345
6708,347
6708,352
6708,200
6708,353
6708,361
6708,849
6708,372
6708,377
6708,218
6708,394
6708,226
6708,671
6708,678
6708,423
6708,431
6708,687
6708,569
6708,447
6708,459
6708,791
6708,711
6708,899
6708,474
6708,718
6708,479
6708,483
6708,722
6708,257
6708,921
6708,803
6708,924
6708,955
6708,870
6708,759
6708,550
6708,975
6708,934
6708,863
6708,936
6708,778
6708,557
1355,279
1355,316
1355,169
1355,937
1355,766
1355,441
1355,494
1355,500
1355,501
1355,519
1355,520
1355,782
1355,774
1355,552
5456,54
5456,129
5456,158
5456,654
5456,658
5456,225
5456,698
71,283
71,631
71,591
71,430
71,241
7934,766
7934,538
9389,158
9389,467
3165,312
1802,23
1802,487
7405,283
7405,37
7405,591
7405,399
7405,520
9269,22
9269,37
9269,296
4103,129
4103,420
3725,47
3725,51
3725,63
3725,94
3725,308
3725,114
3725,316
3725,145
3725,150
3725,164
3725,636
3725,565
3725,638
3725,169
3725,196
3725,351
3725,354
3725,358
3725,360
3725,361
3725,208
3725,376
3725,380
3725,381
3725,388
3725,664
3725,226
3725,400
3725,406
3725,407
3725,427
3725,430
3725,837
3725,691
3725,449
3725,456
3725,570
3725,723
3725,260
3725,500
3725,737
3725,953
3725,516
3725,926
3725,748
3725,878
3725,754
3725,755
3725,609
3725,863
3725,552
6339,169
6339,176
6339,367
424,290
424,169
424,386
424,552
2520,312
2520,154
2520,484
2520,982
2520,763
9199,280
9199,316
9199,386
9199,691
7926,22
7926,327
7926,552
2696,138
2696,900
7718,867
7718,216
7718,705
4422,23
4422,135
4422,709
4286,283
4286,23
4286,36
4286,55
4286,558
4286,100
4286,146
4286,344
4286,347
4286,224
4286,705
4286,477
4286,505
4286,892
251,42
4890,170
4890,186
4890,380
4890,500
4890,609
6702,39
6702,316
6702,155
6702,352
6702,828
6702,376
6702,552
2232,441
2232,484
6074,7
6074,10
6074,36
6074,720
6074,609
2288,127
2288,195
2288,969
4661,279
4661,708
4661,552
5840,19
5840,33
5840,784
5840,386
5840,439
5840,709
5840,988
5840,738
2529,285
2529,323
3436,218
2866,56
2866,640
2866,431
2866,521
1945,386
5115,449
5115,851
5115,514
2734,0
2734,4
2734,7
2734,9
2734,10
2734,279
2734,22
2734,283
2734,592
2734,284
2734,29
2734,30
2734,35
2734,36
2734,42
2734,624
2734,625
2734,287
2734,288
2734,51
2734,52
2734,290
2734,54
2734,58
2734,61
2734,558
2734,67
2734,69
2734,626
2734,898
2734,296
2734,83
2734,299
2734,94
2734,304
2734,98
2734,102
2734,105
2734,305
2734,307
2734,107
2734,110
2734,596
2734,114
2734,310
2734,116
2734,120
2734,315
2734,316
2734,129
2734,131
2734,317
2734,134
2734,135
2734,137
2734,140
2734,144
2734,145
2734,319
2734,146
2734,147
2734,149
2734,630
2734,150
2734,154
2734,155
2734,158
2734,160
2734,162
2734,323
2734,633
2734,163
2734,164
2734,328
2734,579
2734,635
2734,637
2734,638
2734,867
2734,169
2734,335
2734,170
2734,639
2734,172
2734,336
2734,176
2734,178
2734,182
2734,183
2734,640
2734,340
2734,185
2734,347
2734,644
2734,199
2734,351
2734,352
2734,200
2734,353
2734,354
2734,618
2734,358
2734,359
2734,360
2734,204
2734,361
2734,205
2734,364
2734,562
2734,651
2734,367
2734,369
2734,371
2734,580
2734,374
2734,379
2734,380
2734,381
2734,864
2734,567
2734,800
2734,215
2734,386
2734,563
2734,391
2734,392
2734,581
2734,218
2734,226
2734,396
2734,398
2734,601
2734,227
2734,667
2734,787
2734,672
2734,788
2734,674
2734,232
2734,818
2734,403
2734,233
2734,677
2734,406
2734,407
2734,409
2734,680
2734,412
2734,681
2734,420
2734,856
2734,427
2734,682
2734,766
2734,428
2734,837
2734,432
2734,850
2734,939
2734,688
2734,917
2734,690
2734,691
2734,242
2734,436
2734,437
2734,438
2734,440
2734,441
2734,442
2734,693
2734,940
2734,694
2734,443
2734,695
2734,445
2734,446
2734,449
2734,699
2734,451
2734,455
2734,457
2734,459
2734,841
2734,701
2734,909
2734,610
2734,705
2734,463
2734,792
2734,709
2734,465
2734,866
2734,466
2734,248
2734,570
2734,908
2734,593
2734,712
2734,467
2734,859
2734,714
2734,919
2734,715
2734,843
2734,473
2734,252
2734,860
2734,810
2734,718
2734,719
2734,480
2734,482
2734,882
2734,720
2734,768
2734,488
2734,722
2734,723
2734,614
2734,492
2734,257
2734,921
2734,494
2734,496
2734,259
2734,730
2734,731
2734,500
2734,501
2734,737
2734,977
2734,504
2734,263
2734,505
2734,741
2734,507
2734,813
2734,869
2734,510
2734,747
2734,518
2734,925
2734,901
2734,564
2734,616
2734,770
2734,814
2734,927
2734,957
2734,266
2734,959
2734,520
2734,751
2734,267
2734,771
2734,962
2734,522
2734,905
2734,986
2734,523
2734,269
2734,575
2734,879
2734,528
2734,773
2734,782
2734,797
2734,530
2734,756
2734,929
2734,589
2734,892
2734,889
2734,531
2734,533
2734,534
2734,979
2734,930
2734,538
2734,540
2734,758
2734,980
2734,542
2734,774
2734,971
2734,543
2734,759
2734,798
2734,871
2734,994
2734,548
2734,900
2734,550
2734,975
2734,551
2734,935
2734,863
2734,552
2734,777
2734,778
2734,553
2734,779
2082,360
3927,298
3927,340
8771,67
8771,299
8771,644
8771,225
8771,668
8771,673
8771,940
8771,455
8771,457
8771,473
8771,255
8771,480
8771,488
8771,803
8771,263
8771,956
8771,846
8771,863
8771,777
8771,553
5405,34
5405,296
5405,107
5405,152
5405,636
5405,644
5405,361
5405,383
5405,788
5405,837
5405,438
5405,455
5405,248
5405,747
5405,748
5405,960
5405,267
5405,771
5405,782
5405,542
7261,98
7261,705
1872,134
1872,695
1872,255
9036,9
9036,37
9036,100
9036,358
9036,662
9036,436
7957,316
7957,388
7957,688
5348,392
5348,499
5348,740
1596,164
1596,200
1596,819
1596,929
229,279
229,56
229,204
5075,638
5075,260
5075,878
3428,319
3428,164
3428,242
3428,933
3428,550
2547,776
3323,150
3323,423
3323,494
3323,734
1072,1
1072,37
1072,94
1072,158
1072,818
1072,445
1072,868
1072,989
6517,140
6517,940
5340,563
4183,316
4206,284
4206,35
4206,55
4206,631
4206,156
4206,160
4206,162
4206,340
4206,191
4206,358
4206,360
4206,659
4206,677
4206,766
4206,242
4206,881
4206,507
4206,515
4206,517
4206,970
4206,972
4206,552
4206,780
1975,283
1975,178
1975,255
1975,759
1365,187
1365,649
1365,403
1365,241
1365,444
1365,448
1365,875
1365,701
1365,485
1365,510
2163,633
2163,463
2163,260
2163,796
1894,33
1894,36
1894,37
1894,39
1894,304
1894,305
1894,120
1894,312
1894,323
1894,164
1894,334
1894,169
1894,202
1894,359
1894,372
1894,388
1894,218
1894,224
1894,668
1894,818
1894,410
1894,432
1894,244
1894,445
1894,455
1894,791
1894,574
1894,883
1894,826
1894,967
1894,973
1894,935
1894,763
1894,552
1894,778
9569,55
9569,309
9569,617
9569,144
9569,225
9569,859
6507,856
6507,741
6507,552
4594,163
4594,719
4594,824
4594,892
9924,771
5015,304
5015,479
5015,756
7828,23
7828,57
7828,64
7828,135
7828,173
7828,199
7828,210
7828,428
7828,966
7828,900
939,176
939,677
939,485
853,105
853,202
853,878
853,552
3853,304
3853,196
3853,355
1967,260
1967,552
965,114
5084,9
5084,342
5084,941
4828,611
264,287
264,677
3198,285
3198,410
7685,398
7685,436
5587,898
5587,312
5587,573
5587,863
2891,354
2891,407
2891,497
2891,870
618,34
618,316
618,388
618,473
288,407
288,879
9785,847
9785,407
9785,718
9785,863
5602,766
5602,479
947,626
947,446
947,480
947,530
3335,633
3335,463
3335,796
2894,242
1497,98
1497,116
1497,478
1497,946
3760,315
3760,364
3760,662
7203,37
7203,311
7203,375
747,150
747,891
747,721
747,516
4078,637
4078,355
4078,766
4078,436
4078,874
4078,722
4078,778
4628,817
4628,632
1054,67
1054,384
1054,581
1054,406
1054,432
1054,552
4680,134
4680,747
4680,815
549,376
549,516
549,530
549,984
655,176
655,233
9870,134
9870,338
